text,label,id_reply
 Flappy birds cheat codes,2,201010101021010
 I know thats trash,2,201010101021010
 Lmao I fucks with amp real talk them bitches know how to have FUN,1,201010101021010
  Damn I hate being a huge pussy,1,201010101021010
 had all the bitches on MySpace going nuts,1,201010101021010
 i live for street glory and I die for ghetto fame respect all fear none my pride is everything,2,201010101021010
 Oreo Cookie Pancakes,2,201010101021010
 Chunky girl seeks Studly man for nasty sex in my head I was like this bitch may have well emailed me directly for this s,1,201010101021010
 THIS SHIT IS LIKE minutes away and its AM so clearly I am in desperate need of some pussy bruh So I pull up to this ,1,201010101021010
 This bitch does so begrudgingly as fuck Was likeman up you a big bad man crying like a bitch,1,201010101021010
 and is the shows bad ass Vampires turn into spineless pussys and little OOC bitches,1,201010101021010
 Peek a boo bitch swag scare ya kids   Whats Tygas worst bar ,1,201010101021010
 Apple your new iPhone software is shit maybe Ill sue u cunts amp request damages based on the pussy Ive missed out on b,1,201010101021010
 My boy is obviously gonna be slaying all the pussy tonight dressed as a ninja turtle,1,201010101021010
 Swiggety swag I love you too fag,1,201010101021010
    Charlie Strong got down to the man roster nearly as quickly as Texans did,2,201010101021010
 You ever look at a bitch and just be like Bitch,1,201010101021010
 Was just handed this on my flight Must be in good hands on this bird,2,201010101021010
 Basic bitches gt basic cable,1,201010101021010
 A bird that courts females by building a beautiful nest with bright objects  http,2,201010101021010
 rts Ill go down there and say fuck er right in the pussy ,1,201010101021010
 Dumb bitches broke my tv went to wal mart fucked up Wokeup with a smart tv lol,1,201010101021010
 Wisconsin IASIP nice work bitches,1,201010101021010
 highest score on flappy bird cant be beat,2,201010101021010
 I havent slapped a bitch in two weeks,1,201010101021010
 that movie was trash,2,201010101021010
 Roses are red Violets are blue I just fucked yo bitch but nigga do you,1,201010101021010
 Making homemade pickles and working on a funny tweet about pussy I am going to make a great old lady,1,201010101021010
 Kobe Thats why yo man want me hoe guy holding his face Omgod kobeshia shut up ,1,201010101021010
 pregnant bitches get on the bus and think you suppose to give them your seat like bitch you should of fucked a nigga with ,1,201010101021010
 Today in Charlie Wilson left office Should be ranked alongside Lech Waa for his role in defeating communism ,2,201010101021010
 So this is the woman who was a bird then turned into a woman from the sky in Nigeria,2,201010101021010
 Youre tweeting at the cringiest people in Darth here And Dana is our bitch lmao she follows our r,1,201010101021010
 The most ghetto bitches be pregnant af smh poor kids ,1,201010101021010
  That boss ass bitch song got basics thinking theyre models lmao  ,1,201010101021010
 Aw damn Havent hug a bitch in a while,1,201010101021010
 not all of us my nig Im light skin with a dark skin mentality lol We all black,1,201010101021010
 DEFINITION OF REAL  Except you bruh you let bitch ass babidi turn on your niggas fam htt,1,201010101021010
 Dem hoes who swear their pussy priceless but u sell ass all day ,1,201010101021010
 As a girlfriend you have to accept the fact hoes are gonna be all up in his face But as a boyfriend he better let them ,1,201010101021010
 You cant be like Let me miss ya sometimes bitches take it overboard and shit I said give me time to miss yo ass not ,1,201010101021010
 Will Coakley go 2 in cant lose races   wow just wow   Charlie Baker for Governor htt,2,201010101021010
 Honestly I kind of get offended when people ask me if my eyelashes are fake Fake eyelashes arent this long bitches ,1,201010101021010
 These hoes be dying for attention ,1,201010101021010
 I want a baby but im young and retarded so no,1,201010101021010
 Not the farewell tours fault everyone but three players underachieved for the Yankees this year,2,201010101021010
 I love dez but right now hes trash right now weeden theres others that are open,1,201010101021010
 Shermans all bark and no bite fuck that bitch,1,201010101021010
 Get real  fucking fight or dont play me I dont play with pussy ass niggas,1,201010101021010
 There is no cure for Ratchet It has to run its course in these bitches,1,201010101021010
 Go talk to your other hoes,1,201010101021010
 Colombia supporter reminds us the double bird is a universal language,2,201010101021010
 That awkward moment when you hold the door for someone and they use the door next to it Like bitch you better back th ,1,201010101021010
 You value yourself because someone gave you a title I value myself because bitch Im clutch I win,1,201010101021010
 All hoes are friendly Althea wants to say hi,1,201010101021010
 On the low   Theyre really looking for the next bitch to smash,1,201010101021010
 In some pussy Nah work is the best place to be in this weather,1,201010101021010
 Brees you need a black hoe who cheating on her man that work offshore that would fuck you while the baby in the bed w,1,201010101021010
 That outside dick keep dem hoes sick,1,201010101021010
 Team no hoes ,1,201010101021010
 got all the bitches,1,201010101021010
 Anything said bout my moms b would of led to a bitch getting stone cold stunner,1,201010101021010
 Aint got time for no mufuckin fake friends smoke weed fuck hoes nigga drank gin,1,201010101021010
 wow   Whatever Fuck all those assholes Theyre niggers they all look alike to me,0,201010101021010
 Tell me how you really feel   those little faggots usually have bags over their heads anyway,0,201010101021010
 Fuckin ignorant ass niggas Dont dm me a video of you counting money n say why u so stuck up bitch,1,201010101021010
 looked like Princess Bella in that yellow dress,2,201010101021010
 They dont make RampB like THIS anymore Dudes used to make you feel good about busting it wide open not call you a hoe ,1,201010101021010
 Star Wars meets Charlie Brown,2,201010101021010
 A bitch is wearing a scarf today I loves me a scarf,1,201010101021010
 I know youre gonna stalk my tweets so just know that youre a dumb fucking bitch,1,201010101021010
 Making this first day my bitch,1,201010101021010
 Feel like most people want you to commit and cut off all your hoes so they can relax and start being complacent,1,201010101021010
 I cant take any girl serious that refers to herself as a bitch or the guys she dates as these niggas,1,201010101021010
  I just fucked the life out this bitch ,1,201010101021010
 so tony I think yr a rude little cunt and too too young to even know what real rock and rol,0,201010101021010
 I dont support that ya idiot And if Im a teabagger youre being teabagged,0,201010101021010
 hey slim thats my girlfriend screaming in the trunk But i didnt slit her throat i just tied her up  See i aint like,1,201010101021010
 fuck a bitch we never loved a thot,1,201010101021010
 Yung Berg trying to fuck all these hoes,1,201010101021010
 youre all pussies Only men throw whammers in their assholes,1,201010101021010
 I play soccer cheat on girls and wear khaki coloured cargos haircut,1,201010101021010
 I want attention yet shes on twitter talking about getting somebodies dick wet tonight and what her tongue does deez hoes g,1,201010101021010
 Hoes really be having built up animosity towards you for no reason Like whats your problem bitch Fill me in cuz Im lost,1,201010101021010
 How other mfs tell me gm Damn Near every mornin  an my bitch dont even tell me Gm an she be wide TF awoke  wtf type shit ,1,201010101021010
 When my bitches call me daddy ,1,201010101021010
  like you have to be borderline retarded not to see andre s elite skill level for example Yep This go,1,201010101021010
 That pussy keep calling me gettin me in trouble,1,201010101021010
 you could have helped Mellie you revolving doorshaped head ho You arent quiet when youre balls deep ,1,201010101021010
 Ive been at work chuckling at that time said not revealing your age keeps the pussy fresh ,1,201010101021010
 Them hoes come them hoes go its a revolving cycle ,1,201010101021010
 If a nigga fuck my bitch dats on ha cat  but ima leave yu alone fa being trifling,1,201010101021010
 Ima catfish a bitch with fake arms,1,201010101021010
 Yall ever just been having a normal day and your mind plays a horrible trick on you and give you a whiff of some good pussy,1,201010101021010
I be closing my eyes and shit sometimes so bitches be able to sneak a quick nipple lick in But she aint going ham on me yo,1,201010101021010
If K Michelle was apart of Baltimore twitter shed be one of them hoes saying shes celibate smh,1,201010101021010
     I love money fuc a bitch I wont stress myself  and I keep my mouth closed cuz I can,1,201010101021010
 Chi aint no bitch then you got them Assyrian kings on California and Peterson ,1,201010101021010
 U cant turn a hoe into a housewife hashtag tupac,1,201010101021010
 Fuck candy Eat pussy ,1,201010101021010
 Niggas always wanna talk about how God is against gays What about that pussy you was eating last night Aint God ag,0,201010101021010
  faints   She has no idea how many of her resumes went straight to the trash ,2,201010101021010
 Karma is a bitch  ,1,201010101021010
 You cant appreciate a woman if youre entertaining hoes,1,201010101021010
 You realize Im going to have to get out all those and other poems I wrote abo,2,201010101021010
 Gracias por jugar con el corazon ahora a ganarle a los Yankees ,2,201010101021010
 Stop fuckin jail birds  Niggas thats that serious about ass play scare me That shit so sus,1,201010101021010
 Hey Boy This half breed Chiricahua Apache is on YOUR ASS ,1,201010101021010
 Wow Such banana So potassium Much yellow,2,201010101021010
 Dont be afraid to let your feelings show Unless youre a bitch,1,201010101021010
 I wish someone would make a song about how these hoes aint loyal,1,201010101021010
 Teixeira on point tonight,2,201010101021010
 this bitch lmao,1,201010101021010
 Bitches Would Cheat on a nigga That give her everything she ask for and be loyal to shawty smh bitches aint shit,1,201010101021010
